date,open,high,low,close,volume
2024-04-29 09:15:00,4413.9,4415.0,4395.35,4405.4,479
2024-04-29 09:16:00,4405.35,4409.85,4399.2,4407.3,367
2024-04-29 09:17:00,4402.6,4437.75,4402.6,4425.05,1128
2024-04-29 09:18:00,4425.05,4470.3,4424.05,4470.3,1655
2024-04-29 09:19:00,4468.25,4508.4,4468.25,4475.45,4787
2024-04-29 09:20:00,4464.0,4496.45,4464.0,4496.4,1833
2024-04-29 09:21:00,4496.4,4552.0,4496.4,4512.75,5034
2024-04-29 09:22:00,4512.75,4512.75,4482.95,4488.75,1608
2024-04-29 09:23:00,4488.75,4504.3,4482.4,4487.2,1000
2024-04-29 09:24:00,4488.95,4490.0,4474.1,4482.7,1041
2024-04-29 09:25:00,4482.7,4499.95,4478.45,4490.0,1234
2024-04-29 09:26:00,4490.0,4493.65,4485.05,4489.2,510
2024-04-29 09:27:00,4489.95,4493.0,4483.75,4485.05,820
2024-04-29 09:28:00,4482.8,4493.0,4482.8,4490.55,512
2024-04-29 09:29:00,4490.55,4490.55,4482.7,4488.2,646
2024-04-29 09:30:00,4488.2,4490.0,4480.05,4489.5,360
2024-04-29 09:31:00,4489.5,4499.0,4487.85,4499.0,826
2024-04-29 09:32:00,4497.6,4513.9,4496.95,4512.0,1133
2024-04-29 09:33:00,4509.35,4511.9,4491.95,4493.7,1006
2024-04-29 09:34:00,4493.7,4493.7,4478.0,4478.95,501
2024-04-29 09:35:00,4479.9,4497.15,4479.45,4494.9,833
2024-04-29 09:36:00,4488.75,4492.85,4478.0,4479.4,289
2024-04-29 09:37:00,4481.0,4488.9,4477.5,4477.8,583
2024-04-29 09:38:00,4478.05,4478.05,4476.0,4476.85,539
2024-04-29 09:39:00,4476.85,4478.0,4475.05,4478.0,469
2024-04-29 09:40:00,4478.0,4488.25,4476.0,4485.2,957
2024-04-29 09:41:00,4484.75,4487.55,4484.1,4484.4,390
2024-04-29 09:42:00,4484.4,4487.85,4480.05,4480.05,212
2024-04-29 09:43:00,4482.15,4484.7,4478.0,4479.7,401
2024-04-29 09:44:00,4478.0,4481.95,4478.0,4481.2,412
2024-04-29 09:45:00,4481.2,4489.15,4481.0,4484.85,425
2024-04-29 09:46:00,4486.05,4486.05,4476.05,4481.7,492
2024-04-29 09:47:00,4484.1,4484.1,4481.95,4483.7,310
2024-04-29 09:48:00,4483.7,4490.0,4483.7,4490.0,317
2024-04-29 09:49:00,4489.45,4490.0,4486.15,4487.6,182
2024-04-29 09:50:00,4487.6,4487.85,4486.3,4486.95,83
