date,open,high,low,close,volume
2024-04-29 09:15:00,2696.8,2696.8,2682.45,2682.45,941
2024-04-29 09:16:00,2682.45,2683.95,2678.0,2678.0,356
2024-04-29 09:17:00,2678.0,2681.15,2675.0,2680.85,657
2024-04-29 09:18:00,2681.1,2684.9,2679.65,2684.65,768
2024-04-29 09:19:00,2686.8,2687.6,2685.25,2687.15,242
2024-04-29 09:20:00,2685.4,2685.4,2684.0,2684.0,104
2024-04-29 09:21:00,2684.7,2686.45,2684.0,2684.15,237
2024-04-29 09:22:00,2684.15,2688.85,2684.15,2688.65,336
2024-04-29 09:23:00,2688.65,2696.15,2688.65,2695.0,436
2024-04-29 09:24:00,2694.1,2695.0,2690.15,2692.2,498
2024-04-29 09:25:00,2692.2,2693.35,2691.85,2692.2,165
2024-04-29 09:26:00,2692.2,2695.95,2692.2,2695.75,293
2024-04-29 09:27:00,2695.75,2696.8,2694.95,2695.05,175
2024-04-29 09:28:00,2695.05,2698.95,2695.05,2695.8,1009
2024-04-29 09:29:00,2695.8,2697.25,2691.4,2693.45,341
2024-04-29 09:30:00,2693.45,2695.75,2689.75,2693.95,619
2024-04-29 09:31:00,2693.95,2694.1,2691.35,2691.6,129
2024-04-29 09:32:00,2691.4,2697.35,2691.25,2695.55,396
2024-04-29 09:33:00,2695.55,2697.8,2689.6,2690.9,622
2024-04-29 09:34:00,2690.9,2691.75,2688.4,2688.4,185
2024-04-29 09:35:00,2688.4,2693.15,2688.4,2691.7,493
2024-04-29 09:36:00,2691.7,2692.0,2688.6,2688.6,343
2024-04-29 09:37:00,2688.6,2690.7,2688.6,2688.95,119
2024-04-29 09:38:00,2688.95,2690.2,2688.95,2689.2,95
2024-04-29 09:39:00,2689.2,2690.95,2689.2,2690.35,139
2024-04-29 09:40:00,2690.35,2691.7,2690.35,2691.7,25
2024-04-29 09:41:00,2691.7,2691.7,2690.4,2690.4,23
2024-04-29 09:42:00,2690.4,2695.0,2690.4,2695.0,280
2024-04-29 09:43:00,2695.0,2696.0,2692.1,2693.3,189
2024-04-29 09:44:00,2693.3,2694.45,2691.85,2694.45,58
2024-04-29 09:45:00,2694.45,2694.45,2694.45,2694.45,12
2024-04-29 09:46:00,2694.55,2695.75,2694.55,2694.6,47
2024-04-29 09:47:00,2694.65,2695.85,2692.9,2692.9,79
2024-04-29 09:48:00,2692.9,2693.85,2691.4,2692.2,69
2024-04-29 09:49:00,2692.2,2692.2,2687.1,2689.35,107
2024-04-29 09:50:00,2689.35,2689.35,2687.9,2687.9,21
2024-04-29 09:51:00,2687.9,2687.9,2687.05,2687.05,113
