date,open,high,low,close,volume
2024-04-29 09:15:00,5600.0,5620.4,5593.65,5616.25,4106
2024-04-29 09:16:00,5612.75,5628.9,5610.1,5627.25,1765
2024-04-29 09:17:00,5626.6,5628.9,5618.0,5618.0,2384
2024-04-29 09:18:00,5618.0,5620.15,5612.0,5612.0,3017
2024-04-29 09:19:00,5612.0,5619.2,5612.0,5614.65,1292
2024-04-29 09:20:00,5614.9,5615.25,5607.5,5607.5,818
2024-04-29 09:21:00,5612.45,5616.95,5607.35,5614.85,954
2024-04-29 09:22:00,5614.85,5627.95,5612.0,5622.85,2111
2024-04-29 09:23:00,5622.75,5624.05,5617.55,5620.6,1093
2024-04-29 09:24:00,5620.6,5623.35,5615.6,5620.85,1646
2024-04-29 09:25:00,5620.85,5623.75,5615.3,5620.1,741
2024-04-29 09:26:00,5618.5,5624.95,5617.05,5620.55,962
2024-04-29 09:27:00,5620.55,5630.0,5620.25,5630.0,1206
2024-04-29 09:28:00,5635.0,5635.6,5625.2,5628.55,1996
2024-04-29 09:29:00,5628.55,5628.7,5620.0,5620.0,1553
2024-04-29 09:30:00,5618.1,5627.7,5618.0,5618.0,2030
2024-04-29 09:31:00,5618.0,5618.0,5606.35,5609.65,1930
2024-04-29 09:32:00,5607.15,5618.45,5606.25,5615.65,1740
2024-04-29 09:33:00,5615.65,5617.25,5599.75,5602.2,2478
2024-04-29 09:34:00,5602.2,5606.85,5597.0,5597.0,655
2024-04-29 09:35:00,5598.65,5598.7,5590.0,5590.15,954
2024-04-29 09:36:00,5590.25,5590.25,5577.3,5578.0,1324
2024-04-29 09:37:00,5577.55,5580.0,5575.6,5578.2,1022
2024-04-29 09:38:00,5578.2,5580.95,5577.25,5579.25,681
2024-04-29 09:39:00,5579.25,5579.9,5573.0,5573.15,696
2024-04-29 09:40:00,5575.45,5581.0,5573.15,5578.55,638
2024-04-29 09:41:00,5578.55,5586.75,5578.55,5585.0,737
2024-04-29 09:42:00,5586.7,5605.0,5585.0,5603.85,2401
2024-04-29 09:43:00,5603.85,5606.05,5596.35,5601.7,1570
2024-04-29 09:44:00,5603.0,5604.0,5599.0,5599.0,1017
2024-04-29 09:45:00,5599.0,5620.0,5599.0,5614.8,2192
2024-04-29 09:46:00,5614.8,5620.75,5614.8,5620.75,1682
2024-04-29 09:47:00,5620.75,5625.0,5617.1,5618.1,1902
2024-04-29 09:48:00,5618.1,5621.9,5615.0,5615.0,472
2024-04-29 09:49:00,5615.0,5616.45,5612.05,5614.3,777
2024-04-29 09:50:00,5613.7,5618.05,5613.7,5617.0,357
2024-04-29 09:51:00,5617.0,5625.0,5615.05,5620.35,918
2024-04-29 09:52:00,5620.35,5620.35,5616.7,5616.7,472
2024-04-29 09:53:00,5616.55,5624.95,5616.55,5623.8,895
2024-04-29 09:54:00,5623.8,5624.5,5614.55,5617.85,798
2024-04-29 09:55:00,5616.45,5617.9,5614.55,5616.0,187
2024-04-29 09:56:00,5616.0,5616.95,5612.05,5613.55,785
2024-04-29 09:57:00,5612.0,5621.85,5612.0,5621.85,1095
2024-04-29 09:58:00,5621.85,5627.0,5618.75,5627.0,1159
2024-04-29 09:59:00,5625.2,5628.25,5625.2,5628.25,387
2024-04-29 10:00:00,5626.15,5633.45,5626.15,5629.9,1691
2024-04-29 10:01:00,5630.1,5631.05,5627.05,5630.0,595
2024-04-29 10:02:00,5630.0,5630.0,5627.0,5629.75,327
2024-04-29 10:03:00,5628.55,5629.75,5625.85,5628.45,306
2024-04-29 10:04:00,5627.0,5627.4,5617.15,5617.15,567
2024-04-29 10:05:00,5617.2,5620.0,5613.1,5620.0,365
2024-04-29 10:06:00,5620.0,5627.1,5619.5,5627.1,877
2024-04-29 10:07:00,5627.1,5627.1,5620.8,5620.8,232
